amount,velocity,failed_attempts,is_fraud,hour,day_of_week,currency_EUR,currency_INR,currency_USD,transactionType_PAYMENT,transactionType_TRANSFER,transactionType_WITHDRAW,channel_ATM,channel_CARD,channel_MOBILE,channel_NETBANKING,status_PENDING,status_SUCCESS
16402,6,4,1,14,6,0,0,1,0,0,1,1,0,0,0,1,0
79586,0,0,1,12,3,0,0,1,0,1,0,0,0,0,1,1,0
10462,0,0,0,22,2,0,1,0,0,1,0,0,0,1,0,0,1
17201,6,1,1,23,2,0,1,0,1,0,0,1,0,0,0,1,0
75634,6,2,1,14,5,0,0,1,0,1,0,0,1,0,0,1,0
16072,3,4,1,5,5,0,0,1,0,1,0,0,0,1,0,1,0
2284,0,4,1,9,5,0,1,0,0,0,1,1,0,0,0,1,0
17921,2,3,1,3,1,0,0,1,1,0,0,1,0,0,0,1,0
196950,3,3,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0
73708,0,4,1,15,2,0,1,0,0,0,1,0,0,1,0,1,0
35,3,4,1,18,3,0,1,0,0,0,1,0,0,1,0,1,0
1014,2,0,0,7,0,1,0,0,1,0,0,0,1,0,0,0,1
3039,1,4,1,21,1,0,1,0,0,1,0,0,0,0,1,1,0
63169,5,2,1,14,4,0,1,0,1,0,0,0,1,0,0,1,0
102511,2,2,1,13,3,0,0,1,0,0,1,0,1,0,0,1,0
6367,6,4,1,0,5,0,0,1,0,0,1,0,1,0,0,1,0
16649,5,0,1,9,6,0,1,0,1,0,0,0,1,0,0,1,0
3638,6,0,1,4,5,0,0,1,1,0,0,0,0,1,0,1,0
160292,0,2,1,8,3,0,1,0,1,0,0,0,0,1,0,1,0
11875,4,2,1,11,5,0,1,0,1,0,0,0,1,0,0,1,0
4021,5,3,1,6,5,0,1,0,0,1,0,0,0,0,1,1,0
6404,3,4,1,1,4,0,1,0,0,1,0,0,0,0,1,1,0
141984,1,1,1,13,0,0,1,0,0,0,1,0,1,0,0,1,0
13176,3,0,0,13,4,0,0,1,1,0,0,0,0,0,1,0,1
3278,3,1,1,16,3,1,0,0,1,0,0,0,0,1,0,1,0
19434,3,4,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
17140,2,2,1,1,5,1,0,0,0,0,1,1,0,0,0,1,0
192313,4,2,1,9,0,0,0,1,0,1,0,0,0,0,1,1,0
115883,0,3,1,18,0,1,0,0,1,0,0,0,0,1,0,1,0
2822,5,3,1,6,0,1,0,0,0,0,1,1,0,0,0,1,0
967,5,0,1,16,5,0,1,0,0,1,0,1,0,0,0,1,0
12610,6,2,1,8,4,1,0,0,0,1,0,0,1,0,0,1,0
6520,1,0,0,1,5,0,0,1,0,0,1,0,0,1,0,0,1
9905,0,0,0,3,6,1,0,0,0,1,0,0,0,1,0,0,1
104776,2,2,1,17,1,0,1,0,0,1,0,0,0,0,1,1,0
56281,1,1,1,2,5,0,0,1,0,1,0,0,0,0,1,1,0
18259,0,2,1,21,5,1,0,0,1,0,0,0,0,0,1,1,0
5859,1,3,1,7,6,0,0,1,0,0,1,1,0,0,0,1,0
8055,3,2,1,17,4,0,1,0,0,1,0,0,0,0,1,1,0
65838,1,3,1,5,3,0,0,1,0,1,0,1,0,0,0,1,0
4557,1,0,0,6,3,0,0,1,0,1,0,0,0,1,0,0,1
123490,5,2,1,11,2,1,0,0,0,0,1,0,0,0,1,1,0
7342,6,0,1,2,3,0,1,0,0,1,0,0,0,1,0,1,0
19435,4,4,1,1,5,0,0,1,1,0,0,0,0,1,0,1,0
12997,4,0,1,3,0,1,0,0,0,0,1,1,0,0,0,1,0
15267,1,1,0,4,1,0,1,0,0,0,1,0,0,0,1,0,1
92641,6,3,1,5,2,0,0,1,0,1,0,0,0,0,1,1,0
1368,0,3,1,5,3,0,0,1,1,0,0,1,0,0,0,1,0
16905,1,0,0,13,5,0,1,0,0,1,0,0,0,1,0,0,1
18865,3,3,1,7,6,0,0,1,0,0,1,0,1,0,0,1,0
144794,2,4,1,23,1,1,0,0,0,0,1,0,0,0,1,1,0
17777,0,0,0,11,4,0,0,1,0,0,1,0,0,0,1,0,1
18587,5,1,1,19,2,1,0,0,1,0,0,0,0,0,1,1,0
3216,0,1,0,12,5,0,1,0,1,0,0,0,1,0,0,0,1
12309,4,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
4180,5,2,1,20,3,0,1,0,0,0,1,0,0,0,1,1,0
167273,1,3,1,22,0,1,0,0,1,0,0,1,0,0,0,1,0
1753,0,1,0,14,6,0,1,0,0,1,0,1,0,0,0,0,1
97763,1,3,1,23,2,0,1,0,0,1,0,0,1,0,0,1,0
19399,4,0,1,4,2,0,1,0,0,1,0,0,0,0,1,1,0
14871,3,4,1,20,4,0,0,1,1,0,0,0,0,0,1,1,0
78162,4,0,1,19,5,0,0,1,1,0,0,1,0,0,0,1,0
4409,5,1,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0
9904,2,1,1,13,6,0,1,0,0,0,1,0,0,1,0,1,0
8642,2,1,0,13,1,0,1,0,1,0,0,0,0,1,0,0,1
3851,0,1,0,11,0,0,0,1,0,0,1,0,0,0,1,0,1
1647,3,4,1,14,2,1,0,0,1,0,0,1,0,0,0,1,0
3134,0,0,0,21,1,1,0,0,0,0,1,1,0,0,0,0,1
3458,1,3,1,20,1,1,0,0,0,0,1,0,0,1,0,1,0
12342,0,4,1,18,5,1,0,0,1,0,0,1,0,0,0,1,0
103166,5,3,1,3,3,1,0,0,1,0,0,0,1,0,0,1,0
75976,1,3,1,13,4,0,0,1,0,0,1,0,0,1,0,1,0
85958,2,2,1,13,1,1,0,0,1,0,0,0,1,0,0,1,0
1749,2,0,0,2,3,0,0,1,1,0,0,0,0,0,1,0,1
14233,1,0,1,16,3,0,0,1,0,0,1,0,0,0,1,1,0
172438,1,0,1,21,0,0,0,1,0,1,0,0,1,0,0,1,0
6817,3,1,1,7,6,1,0,0,0,1,0,0,0,0,1,1,0
4844,1,3,1,19,4,0,1,0,1,0,0,0,0,0,1,1,0
2507,4,4,1,16,6,0,1,0,1,0,0,0,0,0,1,1,0
16320,2,4,1,16,2,0,0,1,0,0,1,0,1,0,0,1,0
174718,6,3,1,11,5,0,0,1,0,0,1,0,1,0,0,1,0
8746,0,2,1,8,1,0,1,0,0,1,0,0,0,1,0,1,0
132114,6,1,1,14,6,0,0,1,1,0,0,0,0,0,1,1,0
121336,5,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
184259,1,1,1,7,3,0,0,1,0,0,1,0,0,1,0,1,0
18345,5,2,1,10,0,0,0,1,0,0,1,1,0,0,0,1,0
303,2,1,0,2,2,0,0,1,0,1,0,0,1,0,0,0,1
195159,2,0,1,14,1,0,1,0,0,0,1,0,0,1,0,1,0
53381,3,2,1,1,2,0,1,0,1,0,0,0,0,1,0,1,0
18391,1,4,1,0,2,0,0,1,1,0,0,0,0,0,1,1,0
17965,0,2,1,12,3,0,0,1,1,0,0,0,1,0,0,1,0
2242,3,1,0,16,0,1,0,0,1,0,0,1,0,0,0,0,1
179015,5,2,1,12,6,0,1,0,0,0,1,0,0,0,1,1,0
3408,1,4,1,21,4,0,0,1,1,0,0,0,0,1,0,1,0
12408,4,3,1,18,2,0,0,1,1,0,0,0,0,0,1,1,0
192921,1,1,1,7,5,0,0,1,1,0,0,1,0,0,0,1,0
194156,6,2,1,13,0,0,0,1,0,0,1,0,1,0,0,1,0
52830,0,1,1,18,6,0,0,1,1,0,0,0,0,1,0,1,0
14150,4,1,1,6,3,1,0,0,1,0,0,0,0,1,0,1,0
13239,5,4,1,8,5,1,0,0,1,0,0,0,0,0,1,1,0
114,5,3,1,3,5,1,0,0,0,0,1,0,0,0,1,1,0
5214,1,3,1,15,0,0,1,0,1,0,0,0,0,1,0,1,0
7113,0,2,1,14,1,0,0,1,1,0,0,1,0,0,0,1,0
1542,5,1,1,20,5,1,0,0,0,1,0,0,1,0,0,1,0
19474,5,3,1,14,5,1,0,0,0,1,0,1,0,0,0,1,0
2628,1,4,1,12,2,1,0,0,0,1,0,1,0,0,0,1,0
99518,0,3,1,10,5,0,1,0,0,1,0,1,0,0,0,1,0
4691,3,0,0,22,6,0,1,0,0,0,1,0,0,0,1,0,1
8939,1,3,1,11,5,0,0,1,0,1,0,0,0,1,0,1,0
4389,3,4,1,8,4,0,0,1,1,0,0,0,0,1,0,1,0
15574,6,3,1,21,5,1,0,0,1,0,0,0,1,0,0,1,0
59862,0,4,1,4,2,0,0,1,0,1,0,0,0,1,0,1,0
12011,2,1,0,10,5,0,0,1,0,1,0,0,0,0,1,0,1
72620,0,4,1,14,4,0,0,1,0,1,0,0,0,1,0,1,0
160406,2,1,1,12,0,0,1,0,1,0,0,0,0,0,1,1,0
124816,2,2,1,0,2,0,1,0,1,0,0,0,1,0,0,1,0
3603,2,1,0,4,6,0,0,1,1,0,0,0,0,1,0,0,1
47,5,3,1,13,3,0,1,0,0,1,0,1,0,0,0,1,0
137049,5,1,1,2,2,0,0,1,1,0,0,0,0,1,0,1,0
7355,1,1,0,13,4,0,1,0,1,0,0,1,0,0,0,0,1
70079,2,2,1,22,6,1,0,0,1,0,0,0,0,0,1,1,0
10942,5,0,1,14,4,0,0,1,0,0,1,1,0,0,0,1,0
104987,3,4,1,11,6,0,1,0,0,1,0,0,0,0,1,1,0
6276,4,1,1,19,4,0,1,0,1,0,0,0,0,0,1,1,0
241,3,3,1,3,1,1,0,0,0,1,0,0,0,0,1,1,0
8033,1,3,1,7,5,0,0,1,1,0,0,0,0,0,1,1,0
78521,6,2,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1827,1,4,1,7,5,0,1,0,1,0,0,0,0,0,1,1,0
11337,4,0,1,7,1,1,0,0,1,0,0,0,0,1,0,1,0
77054,6,3,1,7,5,1,0,0,0,0,1,0,0,0,1,1,0
125296,5,1,1,1,6,1,0,0,0,0,1,0,1,0,0,1,0
293,4,1,1,4,5,1,0,0,0,1,0,1,0,0,0,1,0
3889,2,2,1,5,4,0,1,0,0,0,1,1,0,0,0,1,0
17855,3,3,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0
17730,2,2,1,6,3,0,1,0,0,0,1,0,0,1,0,1,0
130033,6,4,1,15,2,0,0,1,1,0,0,0,1,0,0,1,0
147213,4,4,1,9,0,1,0,0,0,1,0,0,1,0,0,1,0
109210,2,2,1,0,3,0,1,0,0,1,0,0,0,0,1,1,0
7055,6,3,1,20,5,0,0,1,0,0,1,0,1,0,0,1,0
81336,4,0,1,5,0,1,0,0,0,0,1,0,0,1,0,1,0
13519,3,0,0,19,5,0,1,0,1,0,0,0,0,1,0,0,1
2688,6,2,1,10,2,0,1,0,1,0,0,0,0,0,1,1,0
11264,4,2,1,11,3,0,0,1,1,0,0,0,1,0,0,1,0
1384,1,2,1,11,4,0,0,1,1,0,0,0,0,0,1,1,0
19835,0,0,0,19,4,0,0,1,1,0,0,0,1,0,0,0,1
5561,0,3,1,12,6,0,1,0,0,0,1,0,0,0,1,1,0
162664,6,2,1,11,3,0,0,1,1,0,0,0,0,1,0,1,0
176940,5,3,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
6149,5,0,1,22,2,0,0,1,1,0,0,0,0,1,0,1,0
14277,3,2,1,7,5,0,0,1,1,0,0,0,0,1,0,1,0
8889,4,1,1,6,5,1,0,0,0,0,1,1,0,0,0,1,0
13212,1,4,1,3,5,0,1,0,0,0,1,0,1,0,0,1,0
18365,6,4,1,14,6,1,0,0,0,0,1,0,0,0,1,1,0
17062,6,4,1,10,3,0,1,0,0,0,1,0,1,0,0,1,0
1237,2,4,1,11,3,0,1,0,0,1,0,0,1,0,0,1,0
16271,4,1,1,1,3,0,1,0,1,0,0,1,0,0,0,1,0
2980,6,4,1,12,4,0,1,0,1,0,0,1,0,0,0,1,0
4979,4,3,1,23,1,0,0,1,0,1,0,0,1,0,0,1,0
193286,0,4,1,9,2,0,0,1,1,0,0,0,1,0,0,1,0
120,4,2,1,22,0,0,0,1,1,0,0,0,0,1,0,1,0
13003,2,3,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
95420,0,3,1,19,4,0,1,0,0,0,1,0,0,1,0,1,0
81759,0,3,1,11,3,1,0,0,0,0,1,1,0,0,0,1,0
19656,6,3,1,17,5,0,0,1,0,1,0,0,1,0,0,1,0
159759,0,4,1,10,5,1,0,0,0,0,1,0,0,1,0,1,0
17661,4,3,1,23,6,1,0,0,0,1,0,1,0,0,0,1,0
7656,5,4,1,22,4,0,1,0,0,1,0,0,1,0,0,1,0
124173,3,2,1,8,5,0,0,1,0,0,1,0,0,1,0,1,0
3876,6,2,1,19,0,0,1,0,1,0,0,0,0,0,1,1,0
8062,1,4,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0
3925,6,0,1,8,1,0,0,1,1,0,0,0,1,0,0,1,0
11118,1,1,0,15,1,1,0,0,0,1,0,0,0,1,0,0,1
1830,2,1,0,11,5,0,0,1,0,1,0,1,0,0,0,0,1
74485,5,4,1,12,2,0,1,0,1,0,0,0,0,1,0,1,0
8011,0,0,0,22,6,0,1,0,1,0,0,1,0,0,0,0,1
1918,1,0,0,13,3,0,1,0,0,0,1,0,0,0,1,0,1
170397,5,4,1,0,3,0,0,1,0,1,0,0,0,0,1,1,0
1286,5,4,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0
5320,4,3,1,5,3,1,0,0,0,1,0,0,1,0,0,1,0
183387,1,4,1,10,2,0,0,1,0,1,0,0,1,0,0,1,0
4446,5,1,1,23,4,1,0,0,0,0,1,0,0,0,1,1,0
899,6,1,1,21,6,0,0,1,1,0,0,0,0,0,1,1,0
3856,2,0,0,3,5,0,0,1,0,0,1,1,0,0,0,0,1
11326,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,1
19256,6,1,1,19,6,1,0,0,0,1,0,0,0,1,0,1,0
11984,4,2,1,7,1,1,0,0,1,0,0,0,0,1,0,1,0
16161,5,1,1,9,4,0,0,1,0,0,1,0,1,0,0,1,0
138,1,0,0,6,2,0,0,1,0,0,1,0,0,0,1,0,1
75248,4,1,1,22,5,0,0,1,0,0,1,0,0,1,0,1,0
13739,0,4,1,6,2,0,0,1,0,1,0,0,0,0,1,1,0
2974,2,3,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
11413,2,1,0,20,2,0,0,1,0,0,1,1,0,0,0,0,1
96881,4,4,1,14,3,0,1,0,0,1,0,1,0,0,0,1,0
17811,0,3,1,15,0,0,0,1,0,1,0,0,1,0,0,1,0
4536,5,1,1,15,0,0,1,0,0,1,0,0,0,1,0,1,0
91218,3,3,1,10,5,0,1,0,1,0,0,1,0,0,0,1,0
14550,0,1,1,15,5,0,0,1,1,0,0,0,0,0,1,1,0
141649,3,0,1,14,2,0,1,0,0,0,1,0,1,0,0,1,0
84518,4,4,1,13,1,0,1,0,1,0,0,0,0,1,0,1,0
162396,2,4,1,21,5,1,0,0,0,0,1,0,1,0,0,1,0
133645,6,1,1,20,6,1,0,0,0,1,0,1,0,0,0,1,0
5334,3,0,1,15,2,0,0,1,1,0,0,0,1,0,0,1,0
2459,6,3,1,15,6,0,1,0,0,1,0,1,0,0,0,1,0
149863,5,1,1,1,5,0,1,0,0,0,1,0,0,0,1,1,0
177913,3,0,1,18,5,0,0,1,0,1,0,0,1,0,0,1,0
188295,4,2,1,3,2,0,1,0,1,0,0,0,0,1,0,1,0
18279,6,4,1,16,0,0,1,0,0,0,1,1,0,0,0,1,0
618,5,4,1,16,5,1,0,0,0,0,1,0,0,0,1,1,0
15739,4,3,1,13,4,0,1,0,1,0,0,0,1,0,0,1,0
15004,4,4,1,15,1,0,1,0,0,1,0,0,0,1,0,1,0
67302,4,2,1,0,4,0,0,1,0,1,0,0,0,0,1,1,0
4265,6,2,1,4,3,0,1,0,0,1,0,1,0,0,0,1,0
167237,0,0,1,9,5,0,0,1,0,0,1,0,0,1,0,1,0
9936,0,4,1,4,4,1,0,0,0,1,0,1,0,0,0,1,0
16582,3,0,0,12,6,0,0,1,0,1,0,0,0,1,0,0,1
3260,3,4,1,16,6,0,1,0,0,1,0,1,0,0,0,1,0
8859,5,0,1,7,5,0,1,0,0,1,0,0,0,1,0,1,0
7084,0,3,1,7,5,0,1,0,0,1,0,1,0,0,0,1,0
13535,0,1,0,7,5,0,1,0,0,0,1,0,0,0,1,0,1
131666,5,1,1,2,4,0,0,1,0,0,1,0,1,0,0,1,0
163143,0,0,1,23,1,1,0,0,0,0,1,0,0,1,0,1,0
17423,1,1,0,1,5,1,0,0,1,0,0,0,0,0,1,0,1
11580,0,4,1,18,1,0,1,0,0,0,1,1,0,0,0,1,0
10983,6,1,1,3,4,0,0,1,0,0,1,0,1,0,0,1,0
457,1,4,1,5,1,0,1,0,0,1,0,0,0,1,0,1,0
1018,2,2,1,8,2,1,0,0,1,0,0,1,0,0,0,1,0
15003,2,2,1,11,0,1,0,0,0,0,1,1,0,0,0,1,0
14678,5,3,1,9,4,0,0,1,1,0,0,1,0,0,0,1,0
2067,1,1,0,6,0,1,0,0,1,0,0,0,0,1,0,0,1
4813,5,0,1,15,5,0,1,0,0,0,1,0,0,0,1,1,0
3295,1,1,1,2,1,0,0,1,0,1,0,0,0,1,0,1,0
4287,3,4,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
658,5,4,1,14,1,0,0,1,0,0,1,0,1,0,0,1,0
71628,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0
11715,0,2,1,18,6,0,0,1,1,0,0,1,0,0,0,1,0
1551,2,0,0,6,5,0,1,0,0,1,0,0,1,0,0,0,1
4718,6,0,1,16,1,0,1,0,0,1,0,0,0,0,1,1,0
173704,4,4,1,1,6,1,0,0,0,0,1,0,0,1,0,1,0
68,1,3,1,5,5,1,0,0,1,0,0,0,0,1,0,1,0
302,6,3,1,3,0,0,0,1,1,0,0,0,0,1,0,1,0
61977,6,3,1,14,3,0,0,1,0,1,0,0,0,0,1,1,0
16135,0,3,1,13,2,0,1,0,1,0,0,0,0,1,0,1,0
140763,2,3,1,0,6,0,1,0,1,0,0,1,0,0,0,1,0
6718,0,1,0,8,0,0,0,1,0,1,0,0,0,1,0,0,1
4997,2,2,1,19,2,0,0,1,0,1,0,0,1,0,0,1,0
8013,0,2,1,21,0,0,0,1,0,0,1,0,0,1,0,1,0
121358,3,1,1,20,5,0,0,1,0,1,0,1,0,0,0,1,0
265,3,0,0,14,3,1,0,0,0,0,1,0,0,1,0,0,1
99271,5,0,1,23,4,0,1,0,0,0,1,1,0,0,0,1,0
4913,1,1,1,15,0,0,0,1,1,0,0,1,0,0,0,1,0
2369,4,2,1,19,3,0,0,1,1,0,0,0,0,0,1,1,0
99995,5,2,1,9,5,0,0,1,1,0,0,0,1,0,0,1,0
109963,2,2,1,11,3,0,0,1,0,0,1,0,1,0,0,1,0
69983,3,3,1,1,2,1,0,0,1,0,0,0,1,0,0,1,0
116301,2,4,1,0,3,0,1,0,1,0,0,1,0,0,0,1,0
13809,3,1,0,12,2,0,0,1,1,0,0,1,0,0,0,0,1
116524,0,1,1,6,2,0,0,1,1,0,0,1,0,0,0,1,0
192495,0,0,1,9,1,0,1,0,0,1,0,0,1,0,0,1,0
137586,1,3,1,14,5,0,0,1,0,1,0,0,1,0,0,1,0
10763,0,2,1,10,0,0,0,1,1,0,0,1,0,0,0,1,0
4036,6,3,1,18,6,0,1,0,1,0,0,0,0,0,1,1,0
18853,4,3,1,14,2,0,0,1,1,0,0,1,0,0,0,1,0
2119,0,2,1,10,2,0,0,1,0,1,0,0,0,1,0,1,0
52264,2,1,1,17,2,0,1,0,0,1,0,1,0,0,0,1,0
116879,6,1,1,16,4,0,0,1,0,0,1,0,1,0,0,1,0
125105,6,4,1,13,2,1,0,0,0,1,0,0,0,1,0,1,0
19468,4,3,1,20,4,1,0,0,1,0,0,0,0,0,1,1,0
14238,5,3,1,13,3,1,0,0,1,0,0,1,0,0,0,1,0
90340,3,2,1,14,3,1,0,0,1,0,0,0,0,0,1,1,0
73521,0,2,1,16,4,0,1,0,0,1,0,0,1,0,0,1,0
107433,5,1,1,21,6,0,0,1,0,0,1,1,0,0,0,1,0
143572,6,1,1,12,0,0,0,1,0,0,1,0,1,0,0,1,0
160,0,1,0,4,6,1,0,0,1,0,0,0,0,0,1,0,1
2355,0,1,1,6,3,1,0,0,1,0,0,1,0,0,0,1,0
13006,0,1,0,3,4,0,1,0,0,1,0,0,0,1,0,0,1
14813,0,2,1,4,4,0,0,1,0,0,1,0,1,0,0,1,0
9005,6,4,1,10,3,0,1,0,0,1,0,0,0,0,1,1,0
140822,0,1,1,17,4,1,0,0,0,1,0,0,0,0,1,1,0
3757,5,3,1,9,0,0,0,1,0,1,0,0,0,0,1,1,0
81403,2,0,1,9,5,1,0,0,1,0,0,0,1,0,0,1,0
67200,3,2,1,16,5,0,1,0,0,0,1,0,0,1,0,1,0
12566,1,4,1,1,3,0,1,0,1,0,0,1,0,0,0,1,0
2973,2,0,0,16,1,1,0,0,0,0,1,1,0,0,0,0,1
1231,0,1,1,23,2,1,0,0,0,1,0,0,1,0,0,1,0
6810,4,0,1,18,2,1,0,0,0,0,1,0,1,0,0,1,0
117513,6,0,1,7,5,1,0,0,0,1,0,0,0,1,0,1,0
69325,4,3,1,3,4,0,0,1,0,1,0,0,1,0,0,1,0
10530,5,1,1,3,6,0,0,1,1,0,0,1,0,0,0,1,0
6371,6,3,1,12,2,0,0,1,0,0,1,0,0,1,0,1,0
104299,1,1,1,16,2,1,0,0,0,1,0,0,1,0,0,1,0
153182,0,3,1,13,4,1,0,0,0,1,0,0,0,1,0,1,0
178716,1,1,1,3,4,0,0,1,1,0,0,0,0,0,1,1,0
4516,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
2852,6,3,1,5,5,0,1,0,0,1,0,0,0,1,0,1,0
11672,0,1,1,9,0,0,0,1,0,0,1,0,0,1,0,1,0
13762,2,1,1,8,1,1,0,0,0,1,0,1,0,0,0,1,0
722,3,0,0,3,3,0,1,0,0,1,0,0,1,0,0,0,1
187982,5,4,1,16,3,0,1,0,1,0,0,0,0,1,0,1,0
16725,2,4,1,5,1,1,0,0,0,0,1,0,0,1,0,1,0
128745,6,4,1,9,6,0,1,0,1,0,0,1,0,0,0,1,0
4507,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
8798,3,1,1,22,2,0,0,1,0,1,0,0,0,1,0,1,0
78078,4,1,1,4,2,0,1,0,1,0,0,1,0,0,0,1,0
17591,3,3,1,5,4,0,1,0,0,1,0,0,1,0,0,1,0
8731,5,2,1,4,1,0,1,0,1,0,0,0,0,1,0,1,0
91986,5,3,1,15,3,0,0,1,0,0,1,0,0,1,0,1,0
7844,1,3,1,11,6,0,0,1,0,1,0,0,0,0,1,1,0
4535,6,0,1,15,1,1,0,0,0,0,1,0,1,0,0,1,0
18771,0,4,1,12,4,1,0,0,0,0,1,0,1,0,0,1,0
3740,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
143363,6,1,1,15,1,0,0,1,0,0,1,0,1,0,0,1,0
18103,5,0,1,8,0,0,0,1,0,1,0,1,0,0,0,1,0
19563,1,0,0,17,2,1,0,0,0,0,1,0,1,0,0,0,1
18375,2,0,0,9,4,0,1,0,1,0,0,0,1,0,0,0,1
12893,2,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1
4855,1,1,1,17,4,0,1,0,0,1,0,0,0,1,0,1,0
1545,6,1,1,5,0,1,0,0,0,1,0,0,0,0,1,1,0
113745,0,3,1,1,4,1,0,0,0,0,1,1,0,0,0,1,0
4808,1,0,0,8,1,1,0,0,1,0,0,0,0,0,1,0,1
1174,1,4,1,16,4,0,0,1,1,0,0,1,0,0,0,1,0
124048,4,0,1,9,6,0,0,1,1,0,0,1,0,0,0,1,0
923,3,0,0,6,1,0,1,0,0,0,1,0,0,0,1,0,1
2849,4,1,1,11,4,0,0,1,1,0,0,1,0,0,0,1,0
93522,5,3,1,14,2,1,0,0,1,0,0,0,0,0,1,1,0
371,5,3,1,2,5,0,0,1,0,0,1,1,0,0,0,1,0
155797,1,1,1,7,6,0,1,0,1,0,0,1,0,0,0,1,0
15474,4,2,1,8,4,1,0,0,0,0,1,0,0,0,1,1,0
3770,1,0,0,20,0,0,1,0,1,0,0,1,0,0,0,0,1
202,5,2,1,2,5,0,1,0,1,0,0,0,0,0,1,1,0
12945,5,2,1,3,6,0,1,0,0,0,1,0,0,0,1,1,0
2553,0,3,1,16,3,0,1,0,0,1,0,0,1,0,0,1,0
2184,4,2,1,1,5,1,0,0,0,1,0,1,0,0,0,1,0
57093,4,4,1,23,5,0,1,0,1,0,0,0,0,1,0,1,0
1379,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
3638,4,4,1,14,1,0,1,0,0,0,1,1,0,0,0,1,0
1839,4,2,1,6,3,0,0,1,1,0,0,0,0,1,0,1,0
80279,4,4,1,16,2,0,0,1,1,0,0,0,1,0,0,1,0
190686,5,1,1,6,4,0,0,1,0,1,0,0,0,0,1,1,0
76211,2,1,1,14,2,0,0,1,0,1,0,0,0,1,0,1,0
155614,3,1,1,4,4,0,0,1,0,1,0,0,0,0,1,1,0
53941,2,1,1,6,4,1,0,0,1,0,0,1,0,0,0,1,0
10465,0,1,0,20,5,0,1,0,1,0,0,0,0,0,1,0,1
148508,6,4,1,22,3,0,1,0,0,1,0,0,0,1,0,1,0
15190,1,4,1,6,0,0,0,1,0,0,1,0,1,0,0,1,0
1541,5,1,1,18,3,0,1,0,1,0,0,0,1,0,0,1,0
14862,0,2,1,23,5,0,0,1,0,0,1,0,1,0,0,1,0
10607,0,3,1,0,5,0,0,1,0,1,0,0,0,0,1,1,0
65053,2,0,1,20,2,1,0,0,0,1,0,0,0,0,1,1,0
19170,6,3,1,23,5,0,0,1,1,0,0,0,1,0,0,1,0
185064,1,1,1,19,6,0,1,0,1,0,0,0,1,0,0,1,0
94990,3,0,1,17,3,0,1,0,1,0,0,0,1,0,0,1,0
78922,2,0,1,7,6,0,1,0,0,0,1,0,1,0,0,1,0
3690,4,2,1,7,4,0,1,0,0,0,1,0,1,0,0,1,0
199804,4,2,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0
60321,0,1,1,21,4,0,0,1,0,0,1,1,0,0,0,1,0
56283,4,0,1,9,6,0,0,1,0,0,1,0,0,0,1,1,0
492,2,1,0,18,1,0,1,0,0,1,0,0,0,0,1,0,1
17876,3,3,1,7,4,1,0,0,0,0,1,0,0,1,0,1,0
160157,4,1,1,21,3,0,1,0,0,0,1,0,0,0,1,1,0
14665,4,0,1,1,2,1,0,0,1,0,0,0,1,0,0,1,0
1777,5,4,1,20,2,1,0,0,1,0,0,1,0,0,0,1,0
14939,2,3,1,10,4,1,0,0,1,0,0,0,1,0,0,1,0
4925,2,0,0,5,3,1,0,0,0,0,1,0,0,0,1,0,1
4520,5,2,1,0,2,1,0,0,0,0,1,0,0,1,0,1,0
12222,5,2,1,9,1,0,1,0,0,1,0,0,0,0,1,1,0
17600,2,1,0,11,2,0,1,0,0,0,1,0,1,0,0,0,1
17841,1,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
7067,4,2,1,17,3,0,0,1,1,0,0,1,0,0,0,1,0
5538,6,0,1,5,5,0,0,1,0,0,1,1,0,0,0,1,0
73181,5,1,1,20,3,0,0,1,0,1,0,0,1,0,0,1,0
55884,6,0,1,17,2,0,0,1,0,0,1,0,0,0,1,1,0
5171,6,3,1,10,1,0,1,0,0,1,0,1,0,0,0,1,0
6258,5,0,1,13,3,1,0,0,0,1,0,1,0,0,0,1,0
10059,2,0,0,5,6,0,1,0,0,0,1,0,0,0,1,0,1
4619,2,2,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0
